plant_id,name,type,latitude,longitude,nearest_river_node_id,snap_distance_m
WTW_way_1125804074,Bedlam (STW),wastewater_plant,52.3915854,-2.6129315,NODE_358643.000000_277119.500000,283.05
WTW_way_1125865962,Llangybi (Usk) WwTW,wastewater_plant,51.6644735,-2.9023668,NODE_337997.430000_196913.540000,461.06
WTW_way_1125866935,Pontneddfechan WwTW,wastewater_plant,51.7554842,-3.5905204,NODE_290245.880000_207421.830000,109.04
WTW_way_1125920455,Preston-On-Wye WwTW,wastewater_plant,52.0756262,-2.8991174,NODE_338769.370000_242158.960000,325.86
WTW_way_1125941165,Bathpool STW Bathpool,wastewater_plant,50.5466664,-4.4232776,NODE_228443.370000_74564.550000,123.44
WTW_way_1125942156,Carmel & Pantllyn WwTW,wastewater_plant,51.8381931,-4.0321793,NODE_259921.720000_217320.720000,218.25
WTW_way_1126079956,Chillaton STW Chillaton,wastewater_plant,50.6201253,-4.2183813,NODE_243274.670000_82192.090000,229.53
WTW_way_1126109204,Woodtown STW Bideford,wastewater_plant,50.9907233,-4.2621653,NODE_241468.010000_123812.750000,177.31
WTW_way_1126113169,Golden Grove WwTW,wastewater_plant,51.8633325,-4.0479685,NODE_259269.320000_220475.120000,266.87
WTW_way_1126348472,Common Moor STW Common Moor,wastewater_plant,50.4964418,-4.4902292,NODE_223679.480000_69464.510000,286.88
WTW_way_1126348829,Beulah (Nr Llanwrtyd Wells) WwTW,wastewater_plant,52.1479318,-3.5755438,NODE_292160.580000_251358.850000,263.93
WTW_way_1126360642,Etton STW,wastewater_plant,52.6297752,-0.3134719,NODE_514614.760000_304915.610000,371.02
WTW_way_1126571936,Low Marnham (STW),wastewater_plant,53.2176804,-0.7952757,NODE_480335.600000_369766.580000,244.33
WTW_way_1126577731,Gunness (STW),wastewater_plant,53.6006928,-0.7323747,NODE_483711.750000_412096.940000,347.85
WTW_way_1127869506,Unnamed Facility (1127869506),wastewater_plant,55.5337239,-3.8879459,NODE_281105.120000_628437.030000,223.36
WTW_way_1128034873,Unnamed Facility (1128034873),wastewater_plant,57.488776,-2.858784,NODE_348796.820000_844469.640000,229.71
WTW_way_1130605492,Unnamed Facility (1130605492),water_works,55.6010665,-3.3869825,NODE_312455.980000_634859.720000,305.38
WTW_way_1131071212,Unnamed Facility (1131071212),wastewater_plant,51.7176896,-5.0413002,NODE_189996.600000_206438.050000,51.31
WTW_way_1134177894,Unnamed Facility (1134177894),water_works,55.5599019,-3.847129,NODE_283490.870000_631327.760000,224.05
WTW_way_1135670504,Unnamed Facility (1135670504),water_works,57.003553,-7.4498011,NODE_68935.870000_803329.130000,357.58
WTW_way_1138104993,Unnamed Facility (1138104993),wastewater_plant,54.3481765,-2.9752637,NODE_336587.050000_495209.190000,121.51
WTW_way_1143879421,Unnamed Facility (1143879421),wastewater_plant,55.9195342,-3.9074365,NODE_280889.120000_671431.030000,181.16
WTW_way_1144193819,Unnamed Facility (1144193819),wastewater_plant,51.1839703,-0.7543798,NODE_487358.520000_143525.510000,207.35
WTW_way_1149466266,Bland Hill/STW,wastewater_plant,53.9733828,-1.6865018,NODE_420460.560000_452971.290000,227.69
WTW_way_1151600851,Unnamed Facility (1151600851),water_works,58.1637185,-7.0006464,NODE_105942.410000_929943.530000,409.07
WTW_way_1153369525,Bodedern (Anglesey) STW,wastewater_plant,53.2978079,-4.501426,NODE_233415.350000_380681.820000,109.94
WTW_way_1153586011,Unnamed Facility (1153586011),wastewater_plant,52.1488608,-0.3851399,NODE_510327.920000_251177.490000,284.1
WTW_way_1153602628,Unnamed Facility (1153602628),wastewater_plant,56.2778236,-2.8895398,NODE_344958.120000_709933.350000,110.55
WTW_way_1154350494,East Tanfield STW,wastewater_plant,54.8887723,-1.6985542,NODE_419518.860000_555104.760000,191.14
WTW_way_1155841059,Fradswell - The Duttons (STW),wastewater_plant,52.877992,-2.0078639,NODE_399411.370000_331446.470000,319.71
WTW_way_1155858820,Longden Common (STW),wastewater_plant,52.6338318,-2.8240747,NODE_344544.170000_304354.720000,220.75
WTW_way_1155970209,Parkgate S T STW Umberleigh,wastewater_plant,50.9911374,-3.982423,NODE_260857.580000_123161.690000,110.72
WTW_way_1155972166,Camrose WwTW,wastewater_plant,51.8407177,-5.0135458,NODE_192467.210000_220050.320000,47.28
WTW_way_1156001335,Four Roads WwTW,wastewater_plant,51.7605174,-4.252898,NODE_244678.480000_208789.390000,486.1
WTW_way_1156002502,Reynoldston WwTW,wastewater_plant,51.596424,-4.2157371,NODE_246564.710000_190856.970000,108.38
WTW_way_1157145717,Unnamed Facility (1157145717),wastewater_plant,54.9535532,-3.2069678,NODE_322546.790000_563040.150000,372.9
WTW_way_1157701976,Unnamed Facility (1157701976),wastewater_plant,51.1848812,-0.6631742,NODE_493632.130000_143421.880000,296.91
WTW_way_1159255996,Unnamed Facility (1159255996),wastewater_plant,50.3844776,-3.5988499,NODE_286839.030000_54812.210000,483.34
WTW_way_1160955123,Goathland Waste Water Treatment Works,wastewater_plant,54.4040258,-0.7254455,NODE_482817.820000_502169.820000,472.19
WTW_way_1161537639,Albury Borehole No 3,water_works,51.2034317,-0.4660852,NODE_507038.170000_146273.000000,326.73
WTW_way_1162427357,Unnamed Facility (1162427357),wastewater_plant,50.5151767,-4.9376291,NODE_191816.940000_72308.360000,192.87
WTW_way_1164107377,Unnamed Facility (1164107377),water_works,52.7779965,-2.7076198,NODE_352116.410000_320220.700000,254.36
WTW_way_1166249357,Unnamed Facility (1166249357),water_works,51.7535058,-3.4444186,NODE_300045.050000_206727.900000,493.31
WTW_way_1168293365,Unnamed Facility (1168293365),wastewater_plant,55.8500529,-3.2239173,NODE_323409.740000_663024.670000,478.35
WTW_way_1168576978,Unnamed Facility (1168576978),wastewater_plant,52.9425136,-2.3465647,NODE_376963.920000_338630.210000,276.98
WTW_way_1169657316,Unnamed Facility (1169657316),water_works,55.7067483,-4.0989392,NODE_268014.230000_648092.930000,260.3
WTW_way_1169809196,Unnamed Facility (1169809196),wastewater_plant,51.9322688,-0.5043426,NODE_502778.090000_226892.610000,202.24
WTW_way_1169809197,Unnamed Facility (1169809197),wastewater_plant,51.9321129,-0.5049116,NODE_502778.090000_226892.610000,161.83
WTW_way_1169809198,Unnamed Facility (1169809198),wastewater_plant,51.9324864,-0.5035645,NODE_502778.090000_226892.610000,259.04
WTW_way_1169809199,Unnamed Facility (1169809199),wastewater_plant,51.9321354,-0.5033329,NODE_502778.090000_226892.610000,251.38
WTW_way_1169809200,Unnamed Facility (1169809200),wastewater_plant,51.9326348,-0.5029803,NODE_502778.090000_226892.610000,301.21
WTW_way_1169809201,Unnamed Facility (1169809201),wastewater_plant,51.931921,-0.5040906,NODE_502778.090000_226892.610000,194.21
WTW_way_1169809202,Unnamed Facility (1169809202),wastewater_plant,51.9322862,-0.5027432,NODE_502778.090000_226892.610000,295.09
WTW_way_1169809203,Unnamed Facility (1169809203),wastewater_plant,51.9317708,-0.5046574,NODE_502778.090000_226892.610000,152.07
WTW_way_1169809567,Unnamed Facility (1169809567),wastewater_plant,51.9312026,-0.5043398,NODE_502778.090000_226892.610000,153.44
WTW_way_1169809568,Unnamed Facility (1169809568),wastewater_plant,51.9313852,-0.5034679,NODE_502778.090000_226892.610000,215.51
WTW_way_1169809569,Unnamed Facility (1169809569),wastewater_plant,51.9316835,-0.5032819,NODE_502778.090000_226892.610000,235.45
WTW_way_1169809570,Unnamed Facility (1169809570),wastewater_plant,51.9316006,-0.5036128,NODE_502778.090000_226892.610000,211.02
WTW_way_1169809571,Unnamed Facility (1169809571),wastewater_plant,51.931295,-0.50383,NODE_502778.090000_226892.610000,189.42
WTW_way_1169809572,Unnamed Facility (1169809572),wastewater_plant,51.9314795,-0.5031223,NODE_502778.090000_226892.610000,240.74
WTW_way_1169809573,Unnamed Facility (1169809573),wastewater_plant,51.9315013,-0.5039784,NODE_502778.090000_226892.610000,183.84
WTW_way_1170948594,Unnamed Facility (1170948594),wastewater_plant,53.3173582,-3.0408438,NODE_330424.510000_380711.320000,370.15
WTW_way_1178631220,Unnamed Facility (1178631220),wastewater_plant,57.2267324,-2.521473,NODE_368810.280000_815266.830000,200.11
WTW_way_1179405632,Corsehouse Water Treatment Works,water_works,55.7188856,-4.4304366,NODE_247207.990000_649876.240000,234.31
WTW_way_1180152349,Unnamed Facility (1180152349),wastewater_plant,56.8458864,-2.5647854,NODE_365659.010000_772793.340000,66.48
WTW_way_1181890609,Unnamed Facility (1181890609),wastewater_plant,56.778154,-2.5128527,NODE_368572.800000_765013.060000,336.95
WTW_way_1181978924,Unnamed Facility (1181978924),water_works,51.6276078,-3.4658357,NODE_298298.930000_192823.650000,437.71
WTW_way_1182273967,Unnamed Facility (1182273967),wastewater_plant,55.7463134,-4.1176847,NODE_267613.020000_652417.780000,451.49
WTW_way_1183010716,Unnamed Facility (1183010716),water_works,51.2840615,-2.8092901,NODE_343581.650000_154164.880000,78.77
WTW_way_1184298845,Knockin (STW),wastewater_plant,52.7924885,-2.9886491,NODE_333508.520000_322012.060000,129.38
WTW_way_1184594236,Unnamed Facility (1184594236),wastewater_plant,52.9528816,-2.5003952,NODE_366231.510000_339438.910000,303.57
WTW_way_1186546340,Unnamed Facility (1186546340),wastewater_plant,51.8764027,-1.7417243,NODE_417905.660000_219739.060000,58.84
WTW_way_1189578959,Unnamed Facility (1189578959),water_works,53.2002737,-2.4501282,NODE_370006.600000_367031.990000,85.59
WTW_way_1192832738,Wendron Water Treatment Works,water_works,50.13034,-5.2508349,NODE_167564.950000_31071.730000,469.95
WTW_way_1193509929,East Wreatham STW,wastewater_plant,52.4800553,0.8299056,NODE_592309.680000_290700.080000,51.93
WTW_way_1195622297,Unnamed Facility (1195622297),water_works,56.1396223,-4.3750906,NODE_252664.000000_696349.310000,329.81
WTW_way_1196020675,Unnamed Facility (1196020675),water_works,51.2842218,-0.4114302,NODE_510903.780000_155124.690000,35.69
WTW_way_1196754945,Unnamed Facility (1196754945),wastewater_plant,51.3948471,-3.3215109,NODE_308126.550000_167088.300000,65.04
WTW_way_1196899639,Unnamed Facility (1196899639),wastewater_plant,51.9527336,-2.0708299,NODE_394857.590000_228285.270000,372.58
WTW_way_1198664828,Reservoir Water Works,water_works,50.7169212,-4.0050674,NODE_258877.250000_92581.910000,358.48
WTW_way_1199724758,Unnamed Facility (1199724758),water_works,51.7400499,-2.4017953,NODE_372195.870000_204695.320000,159.17
WTW_way_1202584960,Unnamed Facility (1202584960),water_works,55.9868343,-4.5927741,NODE_238437.370000_680348.390000,232.88
WTW_way_1202729138,Unnamed Facility (1202729138),wastewater_plant,57.5465741,-2.0153321,NODE_399034.490000_850619.180000,177.83
WTW_way_1203186382,Unnamed Facility (1203186382),wastewater_plant,55.9372402,-4.5508808,NODE_240446.680000_674828.120000,443.2
WTW_way_1203471807,Unnamed Facility (1203471807),water_works,51.0251775,-4.2032827,NODE_245568.740000_126922.530000,478.65
WTW_way_1207141170,Casterton WwTW,wastewater_plant,54.2101734,-2.5874203,NODE_361881.190000_479712.920000,197.51
WTW_way_1207196863,Ellingham STW,wastewater_plant,55.524542,-1.7307678,NODE_417090.820000_625686.920000,11.39
WTW_way_1207249828,Stow Bedon-Station Road STW,wastewater_plant,52.5307754,0.8646299,NODE_594299.870000_296735.080000,352.18
WTW_way_1207287867,Hilton - Stratford Lane (STW),wastewater_plant,52.5593081,-2.3320995,NODE_377251.160000_295506.810000,422.89
WTW_way_1207306430,Hethe STW,wastewater_plant,51.9601933,-1.1335698,NODE_459938.360000_229049.430000,491.33
WTW_way_1207306931,Evenley STW,wastewater_plant,52.0095668,-1.1412677,NODE_459078.650000_234885.220000,52.77
WTW_way_1207374159,Newcastle-On-Clun (STW),wastewater_plant,52.4337531,-3.1033614,NODE_325061.550000_282028.770000,296.25
WTW_way_1207377215,Great Bromley STW,wastewater_plant,51.893038,1.025811,NODE_608495.680000_226212.900000,342.03
WTW_way_1207497272,Newton Stewart WWTW,wastewater_plant,54.9522042,-4.4781505,NODE_241443.730000_564876.360000,124.48
WTW_way_1207545509,Bubwith/STW,wastewater_plant,53.8137271,-0.921041,NODE_471194.800000_436080.370000,277.19
WTW_way_1207570462,Llanddeusant WwTW,wastewater_plant,53.3359882,-4.4845689,NODE_234925.870000_384607.460000,468.84
WTW_way_1207571706,Llanfachraeth STW,wastewater_plant,53.3090854,-4.5318509,NODE_231553.470000_382154.920000,147.99
WTW_way_1207572868,Llanfaethlu WwTW,wastewater_plant,53.3540189,-4.5293795,NODE_231880.300000_387406.160000,325.32
WTW_way_1207573525,St Teath STW St Teath,wastewater_plant,50.5927676,-4.7428112,NODE_205887.820000_80429.440000,185.22
WTW_way_1207575124,Gorran Churchtown STW St Austell,wastewater_plant,50.2480784,-4.8049799,NODE_200394.760000_42853.490000,494.04
WTW_way_1207714817,Doctor Fold WwTW,wastewater_plant,53.571991,-2.2235289,NODE_385744.030000_408491.940000,458.97
WTW_way_1207796508,Temple Guiting WwTW,wastewater_plant,51.9505878,-1.8657693,NODE_409318.950000_227888.900000,129.15
WTW_way_1207800374,Furnace End (STW),wastewater_plant,52.5197096,-1.6380405,NODE_424608.790000_291339.130000,59.51
WTW_way_1207802011,Whitacre Heath - Watery Lane (STW),wastewater_plant,52.5163756,-1.6852649,NODE_421176.810000_291073.860000,290.48
WTW_way_1207860136,Sneachill (STW),wastewater_plant,52.1783284,-2.1391368,NODE_390292.770000_252948.940000,494.19
WTW_way_1207864096,Broomhall (STW),wastewater_plant,52.1583197,-2.2001665,NODE_386801.530000_250836.490000,496.97
WTW_way_1207876749,Poolhay Close (STW),wastewater_plant,51.9756501,-2.2516353,NODE_383214.750000_230576.700000,474.54
WTW_way_1207968327,Penrhos (W Of Pwllheli) WwTW,wastewater_plant,52.8804792,-4.4554745,NODE_234762.000000_334688.980000,432.43
WTW_way_1208916566,Llangammarch Wells SWK WwTW,wastewater_plant,52.1136762,-3.5537848,NODE_293839.310000_247429.400000,198.36
WTW_way_1208917625,Tirabad SWK WwTW,wastewater_plant,52.0599368,-3.6364452,NODE_287980.120000_241476.250000,84.92
WTW_way_1208918236,Llanychaer WwTW,wastewater_plant,51.9816415,-4.9349092,NODE_198581.080000_235549.600000,37.09
WTW_way_1209006256,Helstone STW Helstone,wastewater_plant,50.6030489,-4.7050925,NODE_208464.860000_81818.450000,275.62
WTW_way_1209009812,Ganton/STW,wastewater_plant,54.1927585,-0.4982982,NODE_498110.800000_478954.390000,472.51
WTW_way_1209011068,Summerhouse STW,wastewater_plant,54.5658272,-1.6874867,NODE_419956.350000_518988.040000,349.19
WTW_way_1209033685,Unnamed Facility (1209033685),water_works,58.0178625,-6.432441,NODE_137986.620000_911689.600000,365.16
WTW_way_1209213244,Hurst Green WTW,wastewater_plant,51.0094239,0.4594938,NODE_572671.850000_126191.090000,44.71
WTW_way_1209213676,Upper Sapey (STW),wastewater_plant,52.2669579,-2.4630566,NODE_368432.090000_263472.840000,184.84
WTW_way_1209214133,Llanfair Kilgeddin (W Of Raglan) WwTW,wastewater_plant,51.7560101,-2.9436137,NODE_335014.770000_206865.310000,90.36
WTW_way_1209215329,Capton STW Capton,wastewater_plant,50.3669475,-3.6405909,NODE_283303.090000_53044.210000,179.95
WTW_way_1209561032,Unnamed Facility (1209561032),water_works,51.4910711,-0.6039474,NODE_497034.770000_178040.450000,214.76
WTW_way_1209561033,Unnamed Facility (1209561033),water_works,51.4912255,-0.6036523,NODE_497034.770000_178040.450000,196.66
WTW_way_1209871859,Swinford (STW),wastewater_plant,52.4036471,-1.1638499,NODE_456648.390000_278772.320000,335.9
WTW_way_1209874180,Glebe Farm (STW),wastewater_plant,52.4296219,-1.0624193,NODE_463717.820000_281561.770000,191.2
WTW_way_1209874902,Marston Trussell STW,wastewater_plant,52.4680396,-0.9751042,NODE_469814.110000_286152.010000,132.1
WTW_way_1210009251,Appersett/STW,wastewater_plant,54.3127947,-2.2175114,NODE_385929.980000_490849.590000,33.46
WTW_way_1210596973,Bunbury Wastewater Treatment Works,wastewater_plant,53.1181984,-2.6384742,NODE_357304.980000_358054.930000,65.16
WTW_way_1211582808,Unnamed Facility (1211582808),wastewater_plant,55.1675125,-1.7300916,NODE_417340.500000_585900.910000,63.86
WTW_way_1211808775,Unnamed Facility (1211808775),wastewater_plant,53.5177942,-2.5912078,NODE_361013.930000_402414.080000,150.13
WTW_way_1212609270,Bonnyton Sewage Works,wastewater_plant,57.3396493,-2.1727355,NODE_389569.500000_827609.280000,157.91
WTW_way_1213145687,Unnamed Facility (1213145687),wastewater_plant,57.3263739,-2.1960855,NODE_388084.600000_826077.860000,252.22
WTW_way_1213850417,Unnamed Facility (1213850417),water_works,55.3742355,-3.9212007,NODE_278484.300000_610886.700000,318.66
WTW_way_1216148225,Unnamed Facility (1216148225),wastewater_plant,50.8138252,-3.0306143,NODE_327532.060000_102077.850000,46.18
WTW_way_1216455057,Helwith Bridge WTW,water_works,54.1222135,-2.2838733,NODE_381152.360000_469436.890000,437.06
WTW_way_1216497160,Unnamed Facility (1216497160),wastewater_plant,52.2001906,-2.0220744,NODE_398288.250000_255953.810000,350.35
WTW_way_1217786619,Unnamed Facility (1217786619),wastewater_plant,57.5573691,-2.6217833,NODE_362901.840000_852008.490000,83.23
WTW_way_1219633245,Unnamed Facility (1219633245),wastewater_plant,50.9279882,-0.4704055,NODE_508059.540000_115517.210000,482.62
WTW_way_1219633246,Unnamed Facility (1219633246),wastewater_plant,50.9277606,-0.4704099,NODE_508059.540000_115517.210000,489.38
WTW_way_1219633247,Unnamed Facility (1219633247),wastewater_plant,50.9284437,-0.4707247,NODE_508059.540000_115517.210000,495.76
WTW_way_1220076272,Unnamed Facility (1220076272),wastewater_plant,50.6140887,-2.4617657,NODE_367486.310000_79556.130000,98.91
WTW_way_1220382213,Unnamed Facility (1220382213),wastewater_plant,57.6169803,-2.7006302,NODE_358452.160000_858949.130000,272.68
WTW_way_1222640028,Unnamed Facility (1222640028),wastewater_plant,50.951781,-0.4886238,NODE_506467.720000_118027.660000,210.23
WTW_way_1222640029,Unnamed Facility (1222640029),wastewater_plant,50.9513509,-0.4885513,NODE_506467.900000_118026.210000,212.2
WTW_way_1222640030,Unnamed Facility (1222640030),wastewater_plant,50.9513302,-0.4882602,NODE_506467.900000_118026.210000,193.16
WTW_way_1222640031,Unnamed Facility (1222640031),wastewater_plant,50.9511651,-0.4885842,NODE_506467.900000_118026.210000,220.57
WTW_way_1222640032,Unnamed Facility (1222640032),wastewater_plant,50.9511461,-0.4882923,NODE_506467.900000_118026.210000,202.2
WTW_way_1223266439,Unnamed Facility (1223266439),wastewater_plant,52.5207463,-2.144209,NODE_390254.850000_291128.550000,314.41
WTW_way_1224034844,Unnamed Facility (1224034844),wastewater_plant,57.4191768,-2.2311914,NODE_386268.140000_836659.970000,114.37
WTW_way_1225311724,Unnamed Facility (1225311724),water_works,57.3406994,-2.5438211,NODE_367244.400000_828381.230000,466.63
WTW_way_1225509269,Unnamed Facility (1225509269),water_works,50.8061333,-1.8134117,NODE_413404.190000_101024.080000,318.94
WTW_way_1227178979,Unnamed Facility (1227178979),wastewater_plant,52.0672849,0.1931141,NODE_550083.300000_242978.590000,440.08
WTW_way_1228238833,Unnamed Facility (1228238833),wastewater_plant,52.8619073,-2.5195905,NODE_365138.160000_329040.190000,465.43
WTW_way_1232541909,Unnamed Facility (1232541909),wastewater_plant,57.2668695,-3.6614037,NODE_299769.310000_820779.640000,131.44
WTW_way_1232554221,Unnamed Facility (1232554221),wastewater_plant,52.0628691,0.1919824,NODE_550504.570000_242621.420000,203.36
WTW_way_1234377080,Drift STW Penzance,water_works,50.103476,-5.5841524,NODE_143707.970000_28885.370000,165.79
WTW_way_1235061422,Unnamed Facility (1235061422),wastewater_plant,57.3062481,-2.6257971,NODE_362641.740000_824096.760000,249.71
WTW_way_1235282670,Unnamed Facility (1235282670),wastewater_plant,55.8468904,-3.8811735,NODE_282427.410000_663135.050000,114.24
WTW_way_1236588485,Unnamed Facility (1236588485),wastewater_plant,50.9103208,-1.4476687,NODE_438691.660000_112668.910000,313.66
WTW_way_1238427879,Unnamed Facility (1238427879),wastewater_plant,51.0117956,-0.4660499,NODE_507682.220000_124667.870000,58.17
WTW_way_1238427880,Unnamed Facility (1238427880),wastewater_plant,51.0117244,-0.4663548,NODE_507682.220000_124667.870000,45.38
WTW_way_1238427881,Unnamed Facility (1238427881),wastewater_plant,51.0118987,-0.4664585,NODE_507682.220000_124667.870000,64.94
WTW_way_1238427882,Unnamed Facility (1238427882),wastewater_plant,51.0119734,-0.4661517,NODE_507682.220000_124667.870000,74.82
WTW_way_1238427883,Unnamed Facility (1238427883),wastewater_plant,51.0121297,-0.4655782,NODE_507682.220000_124667.870000,106.61
WTW_way_1239249639,Lower Herdswick Pumping Station,water_works,51.4848733,-1.7256427,NODE_419393.200000_175893.670000,432.62
WTW_way_1242798856,Thorndon-Catbridge STW,wastewater_plant,52.293003,1.1349033,NODE_614026.490000_270472.440000,290.57
WTW_way_1242801196,Ticklerton (STW),wastewater_plant,52.510962,-2.7585588,NODE_348481.510000_290510.850000,166.69
WTW_way_1242809353,Middleton (STW),wastewater_plant,52.3901078,-2.6760788,NODE_353897.350000_276654.200000,495.41
WTW_way_1242824540,Ideford STW Newton Abbot,wastewater_plant,50.5808579,-3.5668599,NODE_289153.200000_76750.270000,103.87
WTW_way_1242830392,Crosby Garrett WwTW,wastewater_plant,54.4849516,-2.4214015,NODE_372900.990000_510119.280000,132.75
WTW_way_1242842863,Marsh Green STW Rockbeare,wastewater_plant,50.7354842,-3.3593174,NODE_304146.200000_94040.600000,284.7
WTW_way_1242845953,Little Salkeld WwTW,wastewater_plant,54.7184514,-2.680942,NODE_356111.280000_535879.420000,298.07
WTW_way_1242846684,Penybont Llanerch-Emrys STW,wastewater_plant,52.8050462,-3.1738437,NODE_321263.760000_323542.300000,337.65
WTW_way_1242954261,Barnwell STW,wastewater_plant,52.4648748,-0.4570979,NODE_505172.770000_286715.200000,461.37
WTW_way_1242958905,Chawston-Tythe Farm STW,wastewater_plant,52.2068638,-0.3182396,NODE_514719.860000_257728.540000,318.45
WTW_way_1243131395,Unnamed Facility (1243131395),wastewater_plant,52.6767252,1.353531,NODE_626780.910000_314176.660000,123.32
WTW_way_1243163861,Bryneglwys WwTW,wastewater_plant,53.0160152,-3.2789445,NODE_314157.350000_347142.550000,201.81
WTW_way_1243164674,Llanfair Talhaiarn WwTW,wastewater_plant,53.2208886,-3.6021315,NODE_293036.300000_370437.850000,118.01
WTW_way_1245328919,Fritwell STW,wastewater_plant,51.9547331,-1.2359672,NODE_452399.170000_228326.050000,465.98
WTW_way_1245919631,Unnamed Facility (1245919631),wastewater_plant,57.5570572,-3.4611808,NODE_312697.290000_852683.140000,147.2
WTW_way_1246116754,Llanfihangel Glyn Myfyr WwTW,wastewater_plant,53.0328733,-3.5083621,NODE_298918.950000_349506.300000,53.18
WTW_way_1246461778,Manthorpe STW,wastewater_plant,52.7348604,-0.4213684,NODE_506553.600000_316662.000000,281.92
WTW_way_1246461887,Oakley-Dross Ln STW,wastewater_plant,52.3535921,1.1861435,NODE_617375.260000_277687.600000,308.4
WTW_way_1250224599,Kirklington/STW,wastewater_plant,54.2289638,-1.5136983,NODE_431638.940000_481415.530000,230.76
WTW_way_1253423152,Wimborne Water Treatment Works,water_works,50.808033,-1.9914137,NODE_400477.800000_101250.580000,379.77
WTW_way_1254289923,Unnamed Facility (1254289923),wastewater_plant,58.1412773,-6.4840902,NODE_136203.300000_925461.450000,248.49
WTW_way_1254294644,Unnamed Facility (1254294644),wastewater_plant,58.1330374,-6.44764,NODE_138123.780000_924710.070000,174.12
WTW_way_1259022032,Unnamed Facility (1259022032),water_works,58.1057145,-6.4964836,NODE_135044.000000_922066.500000,311.48
WTW_way_1259153274,Unnamed Facility (1259153274),water_works,57.9804106,-7.0583343,NODE_101184.240000_909996.520000,241.45
WTW_way_1263916675,Unnamed Facility (1263916675),wastewater_plant,57.2384663,-2.6848925,NODE_358827.780000_816559.380000,95.95
WTW_way_1264607374,Unnamed Facility (1264607374),water_works,50.453913,-4.1702572,NODE_246047.360000_63565.050000,251.65
WTW_way_1265299671,Unnamed Facility (1265299671),water_works,54.361768,-1.5437172,NODE_430112.050000_496668.270000,487.28
WTW_way_1266459090,Unnamed Facility (1266459090),wastewater_plant,53.5553616,-2.6851502,NODE_354831.240000_406967.750000,256.39
WTW_way_1267710283,Unnamed Facility (1267710283),wastewater_plant,54.7866988,-4.3661682,NODE_247845.870000_546117.130000,100.62
WTW_way_1270939217,Unnamed Facility (1270939217),water_works,58.0051257,-6.7677474,NODE_118862.420000_911497.670000,463.24
WTW_way_1271412173,Unnamed Facility (1271412173),water_works,57.9722025,-7.0593933,NODE_101101.120000_909246.290000,146.47
WTW_way_1271438529,Tadlow STW,wastewater_plant,52.1065575,-0.1292437,NODE_528421.810000_246836.390000,267.3
WTW_way_1271439393,Toynton STW,wastewater_plant,53.1440063,0.0960611,NODE_540301.880000_362838.940000,29.76
WTW_way_1272998545,Aberedw STW,wastewater_plant,52.1165258,-3.350187,NODE_307610.090000_246934.570000,393.66
WTW_way_1273000776,Gwernesney WwTW,wastewater_plant,51.7124911,-2.8554118,NODE_340815.780000_201951.680000,195.87
WTW_way_1273028781,Chillerton WTW,wastewater_plant,50.6568087,-1.2987076,NODE_449883.310000_84740.110000,435.44
WTW_way_1273076974,Unnamed Facility (1273076974),wastewater_plant,57.1430191,-4.6752808,NODE_238330.360000_809070.350000,146.18
WTW_way_1274829509,Buckland St Mary STW Buckland St Mary,wastewater_plant,50.9168048,-3.0481852,NODE_326484.900000_114030.570000,473.59
WTW_way_1274834370,Aller Grove STW Whimple,wastewater_plant,50.7639698,-3.3439086,NODE_304932.700000_97186.100000,476.39
WTW_way_1274849709,Unnamed Facility (1274849709),wastewater_plant,53.6041088,-2.226165,NODE_385043.990000_411905.080000,110.04
WTW_way_1274936306,Meerbrook Septic Tank,wastewater_plant,53.1426169,-2.0144971,NODE_399271.390000_360547.680000,155.28
WTW_way_1279314958,Unnamed Facility (1279314958),wastewater_plant,55.0109707,-3.2329191,NODE_320994.040000_569011.530000,310.49
WTW_way_1281770582,Kirklington - Corkmill Lane (STW),wastewater_plant,53.1098276,-0.9788653,NODE_468518.490000_356991.090000,458.31
WTW_way_1284647062,Unnamed Facility (1284647062),wastewater_plant,51.08641,-0.2679183,NODE_521473.500000_133379.270000,84.39
WTW_way_1285364281,Unnamed Facility (1285364281),water_works,54.3142079,-2.9747923,NODE_336783.370000_491298.300000,140.05
WTW_way_1286380419,Unnamed Facility (1286380419),water_works,57.789817,-7.0545223,NODE_99515.440000_889313.080000,367.22
WTW_way_1286528316,Unnamed Facility (1286528316),water_works,57.7806112,-7.002865,NODE_102397.450000_887675.650000,347.79
WTW_way_1287654708,Unnamed Facility (1287654708),wastewater_plant,52.7856009,-2.6497138,NODE_356161.150000_321342.550000,279.93
WTW_way_1289678273,Great Linford STW,wastewater_plant,52.0772081,-0.7553448,NODE_485079.300000_242671.250000,350.96
WTW_way_1290883898,Unnamed Facility (1290883898),wastewater_plant,50.9092732,0.5873603,NODE_581645.780000_115317.450000,356.36
WTW_way_1290883899,Unnamed Facility (1290883899),wastewater_plant,50.9094289,0.5875944,NODE_581645.780000_115317.450000,375.75
WTW_way_1292947795,Kinlochewe water works,water_works,57.5970875,-5.3044291,NODE_202498.850000_860907.310000,278.63
WTW_way_1293437809,Newport WwTW,wastewater_plant,51.6001288,-2.9480382,NODE_334259.180000_189432.100000,176.88
WTW_way_1293513775,Longhirst Village WwTW,wastewater_plant,55.1926847,-1.6474572,NODE_422481.080000_588807.590000,73.28
